ax,ay,az,rx,ry,rz,timestamp
-9.536904,0.414414,-0.462254,-0.024222379999999998,-0.004924329999999999,-0.00785231,1746801329807675
-9.562618,0.417404,-0.471822,-0.02448856,-0.004391969999999999,-0.009050119999999998,1746801349777555
-9.552452,0.397072,-0.489164,-0.02462165,-0.00425888,-0.007586129999999999,1746801369747435
-9.565010000000001,0.407238,-0.467636,-0.025287099999999996,-0.00505742,-0.008118489999999999,1746801389717235
-9.559628,0.40365,-0.477802,-0.023823109999999998,-0.00505742,-0.00865085,1746801409687015
-9.568,0.411424,-0.447902,-0.023423839999999998,-0.00519051,-0.008384669999999999,1746801429656895
-9.55305,0.40963,-0.464646,-0.023956199999999997,-0.00505742,-0.008118489999999999,1746801449626815
-9.562618,0.40963,-0.478998,-0.024887829999999996,-0.0047912399999999996,-0.00785231,1746801469596655
-9.538698,0.4186,-0.459862,-0.02448856,-0.00465815,-0.0079854,1746801489566635
-9.547668,0.41262,-0.47660600000000003,-0.02408929,-0.00425888,-0.007586129999999999,1746801509536475
-9.551256,0.416208,-0.48976200000000003,-0.023423839999999998,-0.00519051,-0.0079854,1746801529506115
-9.55006,0.413816,-0.479596,-0.02408929,-0.005589779999999999,-0.007053769999999999,1746801549475855
-9.545874,0.40664,-0.443716,-0.023823109999999998,-0.005589779999999999,-0.00785231,1746801569445695
-9.54707,0.418002,-0.46046,-0.02448856,-0.004525059999999999,-0.0079854,1746801589415375
-9.552452,0.410228,-0.46943,-0.024887829999999996,-0.0047912399999999996,-0.00825158,1746801609385255
-9.535708,0.399464,-0.478998,-0.02462165,-0.0037265199999999997,-0.00718686,1746801629355095
-9.54408,0.40006200000000003,-0.471822,-0.02462165,-0.00465815,-0.007719219999999999,1746801649324955
-9.55006,0.403052,-0.435344,-0.023556929999999997,-0.00505742,-0.00851776,1746801669294815
-9.551854,0.410826,-0.461656,-0.024754739999999997,-0.0038596099999999994,-0.00825158,1746801689264735
-9.553648,0.409032,-0.484978,-0.024887829999999996,-0.00465815,-0.008118489999999999,1746801709234735
-9.540492,0.405444,-0.470028,-0.024355469999999997,-0.00505742,-0.0079854,1746801729204475
-9.551854,0.40664,-0.46345000000000003,-0.024887829999999996,-0.0047912399999999996,-0.007719219999999999,1746801749174355
-9.553648,0.404248,-0.496938,-0.024222379999999998,-0.0053235999999999995,-0.00865085,1746801769144215
-9.547668,0.41262,-0.458666,-0.023823109999999998,-0.00519051,-0.008783939999999999,1746801789113995
-9.55305,0.410826,-0.47660600000000003,-0.02448856,-0.0047912399999999996,-0.00851776,1746801809083855
-9.545276,0.403052,-0.470626,-0.02448856,-0.00425888,-0.007453039999999999,1746801829053935
-9.563814,0.41321800000000003,-0.461058,-0.024355469999999997,-0.00465815,-0.008384669999999999,1746801849023895
-9.551256,0.40066,-0.487968,-0.024355469999999997,-0.00519051,-0.00851776,1746801868993815
-9.544678,0.40664,-0.467038,-0.024222379999999998,-0.00505742,-0.008783939999999999,1746801888963635
-9.556638,0.408434,-0.49335,-0.02369002,-0.00412579,-0.008783939999999999,1746801908933235
-9.560226,0.426972,-0.486772,-0.024222379999999998,-0.00519051,-0.00865085,1746801928903135
-9.541688,0.411424,-0.487968,-0.023823109999999998,-0.00465815,-0.00825158,1746801948872995
-9.544678,0.41262,-0.486174,-0.023956199999999997,-0.00505742,-0.008118489999999999,1746801968842955
-9.546472,0.402454,-0.467636,-0.023956199999999997,-0.0047912399999999996,-0.0079854,1746801988812735
-9.557834,0.391092,-0.48737,-0.023823109999999998,-0.0047912399999999996,-0.00825158,1746802008782755
-9.557236,0.402454,-0.47242,-0.02369002,-0.00425888,-0.007586129999999999,1746802028752635
-9.55903,0.39767,-0.464646,-0.023956199999999997,-0.0038596099999999994,-0.008783939999999999,1746802048722455
-9.562618,0.405444,-0.48438000000000003,-0.02369002,-0.0047912399999999996,-0.009050119999999998,1746801069692495
-9.543482000000001,0.407238,-0.461656,-0.02448856,-0.005456689999999999,-0.007719219999999999,1746801089662595
-9.560226,0.39468000000000003,-0.456872,-0.025287099999999996,-0.00519051,-0.00825158,1746801109632435
-9.570392,0.411424,-0.4485,-0.025287099999999996,-0.00465815,-0.00851776,1746801129602255
-9.561422,0.405444,-0.461058,-0.024355469999999997,-0.00519051,-0.00825158,1746801149572235
-9.555442,0.401856,-0.46345000000000003,-0.02448856,-0.0047912399999999996,-0.007586129999999999,1746801169542315
-9.554844000000001,0.403052,-0.49335,-0.02448856,-0.004391969999999999,-0.008118489999999999,1746801189512255
-9.54109,0.407238,-0.49335,-0.02408929,-0.005456689999999999,-0.0079854,1746801209482115
-9.548266,0.414414,-0.462254,-0.02369002,-0.00425888,-0.006920679999999999,1746801229451975
-9.55903,0.41262,-0.461656,-0.023956199999999997,-0.005456689999999999,-0.007586129999999999,1746801249422015
-9.549462,0.410826,-0.473616,-0.02502092,-0.0047912399999999996,-0.0079854,1746801269392075
-9.554246000000001,0.410228,-0.467038,-0.024222379999999998,-0.00519051,-0.00825158,1746801289361975
-9.561422,0.406042,-0.459264,-0.024355469999999997,-0.0053235999999999995,-0.007453039999999999,1746801309331775
-9.560824,0.397072,-0.478998,-0.02502092,-0.0053235999999999995,-0.007719219999999999,1746801329301595
-9.564412,0.395876,-0.49036,-0.02408929,-0.0053235999999999995,-0.0073199499999999995,1746801349271515
-9.556638,0.412022,-0.477802,-0.02369002,-0.00505742,-0.00678759,1746801369241575
-9.550658,0.398866,-0.45806800000000003,-0.02502092,-0.0037265199999999997,-0.007719219999999999,1746801389211515
-9.545874,0.413816,-0.46943,-0.02502092,-0.0053235999999999995,-0.007719219999999999,1746801409181575
-9.557834,0.411424,-0.45806800000000003,-0.02448856,-0.00465815,-0.00785231,1746801429151575
-9.54707,0.398866,-0.47122400000000003,-0.02289148,-0.0047912399999999996,-0.007053769999999999,1746801449121495
-9.548864,0.404846,-0.468832,-0.024222379999999998,-0.0037265199999999997,-0.008384669999999999,1746801469091215
-9.536306,0.398866,-0.473018,-0.024222379999999998,-0.00572287,-0.008118489999999999,1746801489060955
-9.548864,0.408434,-0.464646,-0.02408929,-0.00612214,-0.007453039999999999,1746801509030815
-9.563216,0.407238,-0.47660600000000003,-0.02408929,-0.004525059999999999,-0.0073199499999999995,1746801529000715
-9.558432,0.399464,-0.477204,-0.023956199999999997,-0.005456689999999999,-0.007719219999999999,1746801548970595
-9.557236,0.417404,-0.473018,-0.023823109999999998,-0.00572287,-0.00718686,1746801568940335
-9.549462,0.406042,-0.480194,-0.02448856,-0.006654499999999999,-0.0079854,1746801588910255
-9.55305,0.40783600000000003,-0.47242,-0.024222379999999998,-0.005456689999999999,-0.00865085,1746801608880135
-9.565608000000001,0.410228,-0.473018,-0.02502092,-0.00505742,-0.007453039999999999,1746801628850075
-9.576372000000001,0.40365,-0.461058,-0.024355469999999997,-0.00505742,-0.007453039999999999,1746801648819995
-9.543482000000001,0.402454,-0.483184,-0.025553279999999998,-0.005456689999999999,-0.007586129999999999,1746801668790055
-9.550658,0.406042,-0.43056,-0.023956199999999997,-0.005589779999999999,-0.00825158,1746801688759915
-9.546472,0.41561,-0.47242,-0.02408929,-0.00505742,-0.008783939999999999,1746801708729755
-9.545276,0.401258,-0.474214,-0.02462165,-0.006521409999999999,-0.00851776,1746801728699635
-9.543482000000001,0.408434,-0.476008,-0.02369002,-0.006388319999999999,-0.00825158,1746801748669655
-9.545874,0.401856,-0.453882,-0.02369002,-0.0047912399999999996,-0.007053769999999999,1746801768639535
-9.564412,0.39468000000000003,-0.47660600000000003,-0.02462165,-0.00412579,-0.007586129999999999,1746801788609495
-9.55604,0.392288,-0.459264,-0.024887829999999996,-0.00572287,-0.0073199499999999995,1746801808579295
-9.544678,0.392886,-0.464646,-0.024222379999999998,-0.0053235999999999995,-0.00785231,1746801828549055
-9.555442,0.417404,-0.467636,-0.024754739999999997,-0.0058559599999999995,-0.008384669999999999,1746801848518935
-9.556638,0.40006200000000003,-0.4784,-0.023823109999999998,-0.00519051,-0.00851776,1746801868488795
-9.55903,0.407238,-0.461058,-0.02448856,-0.0038596099999999994,-0.007586129999999999,1746801888458695
-9.555442,0.408434,-0.46345000000000003,-0.024754739999999997,-0.004924329999999999,-0.006920679999999999,1746801908428495
-9.5381,0.404248,-0.453284,-0.024355469999999997,-0.00412579,-0.007719219999999999,1746801928398315
-9.545276,0.399464,-0.470626,-0.023956199999999997,-0.00465815,-0.00785231,1746801948368195
-9.533316,0.398268,-0.464646,-0.023423839999999998,-0.004525059999999999,-0.0073199499999999995,1746801968338135
-9.556638,0.422786,-0.473616,-0.023423839999999998,-0.0039927,-0.00825158,1746801988307935
-9.541688,0.410826,-0.450294,-0.023956199999999997,-0.004924329999999999,-0.00825158,1746802008277635
-9.545276,0.426972,-0.47122400000000003,-0.024222379999999998,-0.004525059999999999,-0.00825158,1746802028247415
-9.54408,0.399464,-0.470028,-0.024222379999999998,-0.00519051,-0.00825158,1746802048217055
-9.537502,0.404846,-0.450892,-0.024754739999999997,-0.004525059999999999,-0.007053769999999999,1746802068186855
-9.55006,0.404846,-0.46644,-0.025287099999999996,-0.004924329999999999,-0.00825158,1746801089156735
-9.557834,0.412022,-0.461058,-0.025154009999999997,-0.0053235999999999995,-0.008783939999999999,1746801109126615
-9.553648,0.407238,-0.461656,-0.024887829999999996,-0.00572287,-0.008118489999999999,1746801129096495
-9.559628,0.411424,-0.453284,-0.024222379999999998,-0.005456689999999999,-0.00825158,1746801149066295
-9.560824,0.40963,-0.47242,-0.02408929,-0.00519051,-0.0073199499999999995,1746801169036175
-9.549462,0.412022,-0.46943,-0.02408929,-0.00465815,-0.00785231,1746801189005975
-9.548864,0.410228,-0.453284,-0.02408929,-0.00425888,-0.007586129999999999,1746801208975815
-9.55903,0.42099200000000003,-0.459264,-0.025154009999999997,-0.0047912399999999996,-0.00785231,1746801228945655
-9.54707,0.405444,-0.470028,-0.024222379999999998,-0.004924329999999999,-0.006521409999999999,1746801248915435
-9.556638,0.413816,-0.464048,-0.024887829999999996,-0.00465815,-0.007719219999999999,1746801268885295
-9.55604,0.410826,-0.459862,-0.02462165,-0.00519051,-0.008384669999999999,1746801288855115
-9.55305,0.40365,-0.467636,-0.023956199999999997,-0.004924329999999999,-0.00851776,1746801308824815
-9.55305,0.404846,-0.488566,-0.024355469999999997,-0.00465815,-0.0079854,1746801328794675
-9.534512,0.410826,-0.474812,-0.024222379999999998,-0.004525059999999999,-0.008118489999999999,1746801348764335
-9.543482000000001,0.40365,-0.46644,-0.02502092,-0.004924329999999999,-0.007586129999999999,1746801368733995
-9.565608000000001,0.398268,-0.479596,-0.024222379999999998,-0.004924329999999999,-0.00718686,1746801388703775
-9.554844000000001,0.410228,-0.464646,-0.02448856,-0.0053235999999999995,-0.009050119999999998,1746801408673615
-9.558432,0.389298,-0.477204,-0.024887829999999996,-0.0058559599999999995,-0.008118489999999999,1746801428643275
-9.552452,0.420394,-0.44551,-0.025154009999999997,-0.00519051,-0.0079854,1746801448613035
-9.553648,0.395876,-0.459862,-0.024887829999999996,-0.00505742,-0.008783939999999999,1746801468582975
-9.553648,0.392886,-0.485576,-0.02408929,-0.0053235999999999995,-0.00718686,1746801488552815
-9.546472,0.412022,-0.456274,-0.02502092,-0.005456689999999999,-0.0079854,1746801508522695
-9.551854,0.389896,-0.470626,-0.02448856,-0.00519051,-0.00825158,1746801528492455
-9.548266,0.398866,-0.474812,-0.023823109999999998,-0.005589779999999999,-0.008384669999999999,1746801548462295
-9.555442,0.401856,-0.467636,-0.02448856,-0.00519051,-0.0079854,1746801568432235
-9.545874,0.4186,-0.46345000000000003,-0.02448856,-0.00505742,-0.0079854,1746801588402135
-9.539296,0.404846,-0.462852,-0.02448856,-0.00505742,-0.007586129999999999,1746801608371995
-9.54408,0.402454,-0.486174,-0.024222379999999998,-0.005589779999999999,-0.008118489999999999,1746801628341835
-9.55305,0.416208,-0.468234,-0.023823109999999998,-0.0053235999999999995,-0.008118489999999999,1746801648311875
-9.557236,0.410826,-0.467038,-0.024754739999999997,-0.00519051,-0.008118489999999999,1746801668281795
